job_id,state,district,domain,nsqf_job_role,qp_code,job_type_available,local_demand_signal,active_msme_cluster,estimated_monthly_income_lpa
JOB_B72EADD8,Uttar Pradesh,Agra,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,False,18.2
JOB_F81C00F7,Uttar Pradesh,Agra,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,High,True,11.3
JOB_E2D9B96F,Uttar Pradesh,Agra,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Medium,False,19.7
JOB_63674FE8,Uttar Pradesh,Agra,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,True,18.7
JOB_30F1BB2F,Uttar Pradesh,Agra,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,True,18.0
JOB_81A68BBF,Uttar Pradesh,Agra,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Low,True,23.1
JOB_99A7AD4B,Uttar Pradesh,Agra,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,High,True,17.2
JOB_9685DC1D,Uttar Pradesh,Agra,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Low,False,9.6
JOB_EE442251,Uttar Pradesh,Agra,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,High,False,19.4
JOB_116284B2,Uttar Pradesh,Agra,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,False,12.9
JOB_73152D53,Uttar Pradesh,Agra,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Medium,True,9.9
JOB_F95F466D,Uttar Pradesh,Agra,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,High,True,22.0
JOB_40789497,Uttar Pradesh,Agra,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,Medium,True,15.8
JOB_0F152F6B,Uttar Pradesh,Agra,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,High,True,14.4
JOB_C635749A,Uttar Pradesh,Agra,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Low,False,22.3
JOB_87136628,Uttar Pradesh,Agra,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Medium,False,13.1
JOB_66214571,Uttar Pradesh,Agra,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,High,True,13.9
JOB_1DBDEC65,Uttar Pradesh,Agra,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,High,True,20.3
JOB_08E79E3B,Uttar Pradesh,Agra,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,True,13.1
JOB_BF524A13,Uttar Pradesh,Agra,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,High,True,11.7
JOB_26DC07C5,Uttar Pradesh,Agra,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Low,False,15.1
JOB_101A741C,Uttar Pradesh,Agra,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,True,10.2
JOB_8DE5A0FB,Uttar Pradesh,Agra,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Low,True,12.0
JOB_8DC01E48,Uttar Pradesh,Agra,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Low,True,11.9
JOB_2CAE2543,Uttar Pradesh,Agra,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,High,False,18.9
JOB_C5138678,Uttar Pradesh,Agra,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,High,False,15.2
JOB_CD22CBCB,Uttar Pradesh,Agra,Plumbing & Water Works,Plumber General,PSC/Q0104,Self-Employment / Enterprise,High,False,19.4
JOB_702F89A5,Uttar Pradesh,Agra,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Low,False,13.9
JOB_190A6B3D,Uttar Pradesh,Agra,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Medium,True,24.5
JOB_AE30B44C,Uttar Pradesh,Agra,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,False,8.6
JOB_9B8DA221,Uttar Pradesh,Agra,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,High,True,9.7
JOB_547D750C,Uttar Pradesh,Agra,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,True,13.7
JOB_2F08A015,Uttar Pradesh,Agra,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Medium,False,13.3
JOB_A85B699D,Uttar Pradesh,Agra,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,False,14.4
JOB_992C2195,Uttar Pradesh,Agra,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,High,False,9.7
JOB_38B69FD9,Uttar Pradesh,Agra,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Medium,False,12.7
JOB_934C45EA,Uttar Pradesh,Agra,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Medium,True,24.0
JOB_877CFFD0,Uttar Pradesh,Agra,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,False,10.5
JOB_87A98908,Uttar Pradesh,Agra,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,True,18.6
JOB_BB69DC20,Uttar Pradesh,Agra,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,True,22.3
JOB_9157E9F2,Uttar Pradesh,Agra,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Low,True,14.3
JOB_9A057840,Uttar Pradesh,Agra,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Low,False,10.1
JOB_5AF8F722,Uttar Pradesh,Agra,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,High,False,16.4
JOB_0E444F3C,Uttar Pradesh,Agra,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,True,9.2
JOB_8D2A926B,Uttar Pradesh,Agra,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,True,19.0
JOB_D00C9FE6,Uttar Pradesh,Agra,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,False,17.3
JOB_FDF3AC21,Uttar Pradesh,Azamgarh,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Medium,True,15.5
JOB_DD353543,Uttar Pradesh,Azamgarh,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Medium,True,18.0
JOB_2BF0EBBA,Uttar Pradesh,Azamgarh,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,False,12.6
JOB_81151B8F,Uttar Pradesh,Azamgarh,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,True,15.2
JOB_1487247B,Uttar Pradesh,Azamgarh,Construction,Assistant Mason,CON/Q0101,Daily Wage,Medium,False,13.7
JOB_B6A03B17,Uttar Pradesh,Azamgarh,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,High,False,10.9
JOB_F4F22423,Uttar Pradesh,Azamgarh,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,True,13.5
JOB_5A8CAC38,Uttar Pradesh,Azamgarh,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Medium,False,11.2
JOB_5110C802,Uttar Pradesh,Azamgarh,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,High,False,22.7
JOB_4556187F,Uttar Pradesh,Azamgarh,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,High,False,21.6
JOB_F8BFD299,Uttar Pradesh,Azamgarh,Construction,Assistant Mason,CON/Q0101,Daily Wage,Low,False,23.3
JOB_2B642D06,Uttar Pradesh,Azamgarh,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,High,True,15.9
JOB_C3C13522,Uttar Pradesh,Azamgarh,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Low,True,23.9
JOB_C8BF298B,Uttar Pradesh,Azamgarh,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,High,False,18.3
JOB_81632905,Uttar Pradesh,Azamgarh,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,High,True,17.1
JOB_0EA379C6,Uttar Pradesh,Azamgarh,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Low,False,22.2
JOB_6714CF93,Uttar Pradesh,Azamgarh,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,High,True,10.9
JOB_959A34E9,Uttar Pradesh,Azamgarh,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,False,15.6
JOB_792B3E41,Uttar Pradesh,Azamgarh,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Medium,False,16.5
JOB_75DEBA73,Uttar Pradesh,Azamgarh,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,High,True,15.2
JOB_2E6168BE,Uttar Pradesh,Azamgarh,Construction,Assistant Mason,CON/Q0101,Daily Wage,Low,True,14.2
JOB_EC2930FE,Uttar Pradesh,Azamgarh,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Medium,False,8.5
JOB_A668C515,Uttar Pradesh,Azamgarh,Construction,Assistant Mason,CON/Q0101,Daily Wage,High,False,18.6
JOB_64A2D700,Uttar Pradesh,Azamgarh,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,High,False,14.0
JOB_86F40172,Uttar Pradesh,Azamgarh,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,High,True,11.7
JOB_5A33A568,Uttar Pradesh,Azamgarh,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,High,True,11.9
JOB_2B975769,Uttar Pradesh,Azamgarh,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Medium,False,17.3
JOB_94C5CF48,Uttar Pradesh,Azamgarh,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Medium,False,13.4
JOB_86101EE6,Uttar Pradesh,Azamgarh,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Medium,False,9.8
JOB_0D02DB01,Uttar Pradesh,Azamgarh,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Medium,False,17.9
JOB_AC4AF7A0,Uttar Pradesh,Azamgarh,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,High,True,17.7
JOB_E1EC3991,Uttar Pradesh,Azamgarh,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Medium,True,12.3
JOB_AB7D08EA,Uttar Pradesh,Azamgarh,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,True,13.3
JOB_303D23F4,Uttar Pradesh,Azamgarh,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,High,False,21.4
JOB_75C1190B,Uttar Pradesh,Azamgarh,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,False,18.6
JOB_17702CDA,Uttar Pradesh,Azamgarh,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Medium,False,19.9
JOB_AC695E33,Uttar Pradesh,Azamgarh,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,True,18.0
JOB_C53027EE,Uttar Pradesh,Azamgarh,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,High,True,10.6
JOB_7C3844E8,Uttar Pradesh,Azamgarh,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,High,True,19.1
JOB_239194AC,Uttar Pradesh,Azamgarh,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,True,19.6
JOB_FF8A6618,Uttar Pradesh,Azamgarh,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Low,False,20.5
JOB_A58B0282,Uttar Pradesh,Azamgarh,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Low,True,16.7
JOB_F87000EE,Uttar Pradesh,Azamgarh,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Low,False,22.9
JOB_80C7BD47,Uttar Pradesh,Azamgarh,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,High,True,17.1
JOB_C6401D5F,Uttar Pradesh,Azamgarh,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,False,15.2
JOB_5980E7FB,Uttar Pradesh,Azamgarh,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Low,True,14.9
JOB_483E26AA,Uttar Pradesh,Azamgarh,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,High,True,19.4
JOB_0E97CFFA,Uttar Pradesh,Azamgarh,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Low,True,13.6
JOB_74B2026E,Uttar Pradesh,Azamgarh,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Medium,False,16.3
JOB_53FE3EDF,Uttar Pradesh,Azamgarh,Construction,Assistant Mason,CON/Q0101,Daily Wage,High,True,24.9
JOB_B91F60D0,Uttar Pradesh,Azamgarh,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Self-Employment / Enterprise,Low,True,11.6
JOB_48A17885,Uttar Pradesh,Azamgarh,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,High,True,13.8
JOB_FD6DE259,Uttar Pradesh,Azamgarh,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,False,15.2
JOB_4D34FFCD,Uttar Pradesh,Azamgarh,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,True,23.1
JOB_53D057BB,Uttar Pradesh,Azamgarh,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,False,11.0
JOB_31B1C27E,Uttar Pradesh,Azamgarh,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,High,False,10.7
JOB_F33F8792,Uttar Pradesh,Azamgarh,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,Medium,False,9.2
JOB_FC24D789,Uttar Pradesh,Azamgarh,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,False,12.3
JOB_9ADA5209,Uttar Pradesh,Azamgarh,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Low,False,15.0
JOB_EA54416E,Uttar Pradesh,Azamgarh,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,False,9.5
JOB_4112B85F,Uttar Pradesh,Azamgarh,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,False,14.5
JOB_7401B7F9,Uttar Pradesh,Azamgarh,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,High,True,23.5
JOB_7F5113F5,Uttar Pradesh,Azamgarh,Plumbing & Water Works,Plumber General,PSC/Q0104,Daily Wage,Medium,True,16.7
JOB_E1CA0D11,Uttar Pradesh,Azamgarh,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,False,14.2
JOB_067775D0,Uttar Pradesh,Azamgarh,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,High,True,10.9
JOB_FC1A2F8B,Uttar Pradesh,Azamgarh,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Medium,False,20.3
JOB_F9FACA80,Uttar Pradesh,Azamgarh,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,True,15.1
JOB_03A67F15,Uttar Pradesh,Azamgarh,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,True,21.4
JOB_E155F8E6,Uttar Pradesh,Azamgarh,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,False,13.9
JOB_7093E524,Uttar Pradesh,Azamgarh,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Medium,True,18.5
JOB_83C2C931,Uttar Pradesh,Azamgarh,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,True,19.8
JOB_752A9AEA,Uttar Pradesh,Azamgarh,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,High,False,21.2
JOB_72E0FA2D,Uttar Pradesh,Azamgarh,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Medium,True,18.2
JOB_E3B29A62,Uttar Pradesh,Kaushambi,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,Low,False,14.9
JOB_565EFB4C,Uttar Pradesh,Kaushambi,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,False,13.6
JOB_99737BDD,Uttar Pradesh,Kaushambi,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,True,20.4
JOB_4C8EADE4,Uttar Pradesh,Kaushambi,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Low,False,12.5
JOB_983A3D7C,Uttar Pradesh,Kaushambi,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Medium,False,12.3
JOB_9BA17345,Uttar Pradesh,Kaushambi,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,False,11.4
JOB_0EA98504,Uttar Pradesh,Kaushambi,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,High,True,15.8
JOB_EAF415C8,Uttar Pradesh,Kaushambi,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,High,True,17.6
JOB_9414061C,Uttar Pradesh,Kaushambi,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Low,True,9.5
JOB_3CE9CC54,Uttar Pradesh,Kaushambi,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Medium,False,24.3
JOB_2C7CB856,Uttar Pradesh,Kaushambi,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,High,True,9.7
JOB_34D4646A,Uttar Pradesh,Kaushambi,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,True,22.0
JOB_7E3E065C,Uttar Pradesh,Kaushambi,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,True,17.8
JOB_D1EB2324,Uttar Pradesh,Kaushambi,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Medium,True,23.5
JOB_05E46805,Uttar Pradesh,Kaushambi,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Medium,True,13.0
JOB_2BFAD939,Uttar Pradesh,Kaushambi,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Low,False,19.1
JOB_1527E0B6,Uttar Pradesh,Kaushambi,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,False,10.0
JOB_86C8F9BE,Uttar Pradesh,Kaushambi,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Medium,False,13.5
JOB_CBE87CA3,Uttar Pradesh,Kaushambi,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,High,True,10.2
JOB_45E55637,Uttar Pradesh,Kaushambi,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,True,13.7
JOB_A009C39D,Uttar Pradesh,Kaushambi,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,False,8.8
JOB_91EE7466,Uttar Pradesh,Kaushambi,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Fixed Monthly,Low,False,18.1
JOB_B45F0E79,Uttar Pradesh,Kaushambi,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,High,False,24.1
JOB_E40BF7A9,Uttar Pradesh,Kaushambi,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,High,False,19.0
JOB_60BECCAA,Uttar Pradesh,Kaushambi,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,True,22.3
JOB_45C415FE,Uttar Pradesh,Kaushambi,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Low,False,22.2
JOB_22A15B74,Uttar Pradesh,Kaushambi,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,Medium,True,13.1
JOB_F9C3B52A,Uttar Pradesh,Kaushambi,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,High,True,12.7
JOB_E14F2E57,Uttar Pradesh,Kaushambi,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,High,True,22.5
JOB_C89E9DDB,Uttar Pradesh,Kaushambi,Construction,Assistant Mason,CON/Q0101,Fixed Monthly,Medium,True,14.7
JOB_0CE56DB6,Uttar Pradesh,Kaushambi,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,True,12.3
JOB_59C4285E,Uttar Pradesh,Kaushambi,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Medium,True,11.7
JOB_70F13735,Uttar Pradesh,Kaushambi,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,True,15.0
JOB_31285431,Uttar Pradesh,Kaushambi,Electrical & Solar,Wireman Helper,ELE/Q6001,Self-Employment / Enterprise,Low,True,11.8
JOB_BF9B533C,Uttar Pradesh,Kaushambi,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,High,True,8.5
JOB_CD8E36FE,Uttar Pradesh,Kaushambi,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Self-Employment / Enterprise,Medium,True,8.7
JOB_97D2425F,Uttar Pradesh,Kaushambi,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,Low,False,8.8
JOB_5131591C,Uttar Pradesh,Kaushambi,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,High,True,15.4
JOB_E1F56E23,Uttar Pradesh,Kaushambi,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,High,True,23.3
JOB_12D19A6E,Uttar Pradesh,Kaushambi,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Medium,False,15.5
JOB_B7E231D0,Uttar Pradesh,Kaushambi,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,True,10.7
JOB_85474B76,Uttar Pradesh,Kaushambi,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,Medium,False,24.4
JOB_CB81639E,Uttar Pradesh,Kaushambi,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,High,False,14.0
JOB_242E27D5,Uttar Pradesh,Kaushambi,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Daily Wage,High,False,22.0
JOB_91948FF9,Uttar Pradesh,Kaushambi,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,Medium,False,11.5
JOB_00EE3433,Uttar Pradesh,Kaushambi,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Fixed Monthly,High,True,9.5
JOB_86428EE7,Uttar Pradesh,Kaushambi,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Daily Wage,High,True,18.0
JOB_60ABD5A3,Uttar Pradesh,Kaushambi,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Daily Wage,Medium,False,17.0
JOB_CF509A10,Uttar Pradesh,Kaushambi,Artisan & Carpentry,Assistant Carpenter,CON/Q0102,Fixed Monthly,High,False,11.4
JOB_3E1D862E,Uttar Pradesh,Kaushambi,Construction,Assistant Mason,CON/Q0101,Self-Employment / Enterprise,Medium,True,12.5
JOB_96D1CAF9,Uttar Pradesh,Kaushambi,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Low,False,24.0
JOB_B0B6E99B,Uttar Pradesh,Kaushambi,Handicrafts & Leather,Leather Goods Maker / Footwear Repairer,LSS/Q2501,Self-Employment / Enterprise,Medium,True,18.2
JOB_83734C6B,Uttar Pradesh,Kaushambi,Plumbing & Water Works,Plumber General,PSC/Q0104,Fixed Monthly,Medium,True,24.0
JOB_7F30C631,Uttar Pradesh,Kaushambi,Garments & Tailoring,Industrial Sewing Machine Operator,AMH/Q0301,Fixed Monthly,Medium,True,21.7
JOB_104F4A8A,Uttar Pradesh,Kaushambi,Electrical & Solar,Wireman Helper,ELE/Q6001,Fixed Monthly,High,True,10.0
JOB_6AEBE9FD,Uttar Pradesh,Kaushambi,Electrical & Solar,Wireman Helper,ELE/Q6001,Daily Wage,High,True,8.4
JOB_5623C805,Uttar Pradesh,Kaushambi,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Daily Wage,Medium,False,21.9
JOB_6265F59E,Uttar Pradesh,Kaushambi,Agriculture & Dairy,Dairy Farmer & Animal Husbandry Assistant,AGR/Q4101,Self-Employment / Enterprise,Medium,False,10.5
