state,centre_name,address,email,phone,courses_offered
andhra pradesh,Prestige Industrial Training Centre,Ranganayakulapet,itiprestige@gmail.com,9701993350,DRAUGHTSMAN (CIVIL) (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,"Andhra Kesari Industrial Training Centre, Ongole",Bhagyanagar Ongole,akitc2199@gmail.com,9908223667,FITTER (NSQF) | MECHANIC DIESEL (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,"Jaya Industrial Training Centre, Maddipadu","SITHARAMAPURAM VILLAGE, MADDIPADU MANDAL",jayaitcmaddipadu@gmail.com,9985783515,ELECTRONICS MECHANIC (NSQF) | MECHANIC DIESEL (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,"Mallineni Perumallu Indu. Training Centre, Singarayakonda",Mulaguntapadu,mpitc.skonda@gmail.com,9247267316,ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF) | FITTER (NSQF)
andhra pradesh,"Sri Vivekananda Industrial Training Centre, Giddal",Racherla Road Giddalur,srivivekanandaitcgiddalur@gmail.com,9059007101,FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,National Pvt ITI,Near Drivers Colony Post,chengalvareddy.b@gmail.com,9441438644,MECHANIC DIESEL (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | ELECTRICIAN (NSQF) | FITTER (NSQF)
andhra pradesh,New Tech Industrial Training centre,GUNTAKAL,newtechitc.gtl@gmail.com,9490030607,WIREMAN (NSQF) | ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF)
andhra pradesh,Rajaji Industrial Training Centre,Shri Kanyakaparmeswari Temple Kalayandurg,rajaji.iti123@gmail.com,9848091956,MECHANIC DIESEL (NSQF) | ELECTRICIAN (NSQF) | FITTER (NSQF)
andhra pradesh,Sri Maharishi Industrial Training Centre,"P.N.2693 C/O Maharishi Vidya Mandir Cuddaph Road, Tadapathri",rbodala@gmail.com,7396337867,MECHANIC DIESEL (NSQF) | ELECTRICIAN (NSQF) | FITTER (NSQF) | ELECTRONICS MECHANIC (NSQF)
andhra pradesh,Sri Ram industrial Training Centre,H-15/7/-A C.B Road Tadipatri,gorthianjaneyulu@gmail.com,9676945960,FITTER (NSQF) | MECHANIC DIESEL (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Sri Neelakanteshwar Pvt. Industial Training Insti,"15/370, Sunnambatti Road Yemmiganur",sniti.ygr@gmail.com,9885526478,MECHANIC DIESEL (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Sri Venkateswara Industrial Training Centre,Gannavaram,nadella1981@gmail.com,8331833175,MECHANIC (MOTOR VEHICLE) (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF)
andhra pradesh,NCF & VDS s Industrial Training Centre,Guddavalleru,itigdvl1616@gmail.com,9502601346,ELECTRONICS MECHANIC (NSQF) | DRAUGHTSMAN (MECHANICAL) (NSQF) | FITTER (NSQF) | TURNER (NSQF) | ELECTRICIAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF)
andhra pradesh,Smt Tiyyagaru Venkarin Industrial Training Centre,Telaprolu,smttviti@gmail.com,9000974199,FITTER (NSQF) | TURNER (NSQF) | MECHANIC DIESEL (NSQF) | PLUMBER (NSQF) | ELECTRICIAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF)
andhra pradesh,Gudivada Industrial Training Centre,Eluru Road Gudivada,ht.2014@rediffmail.com,8247619154,FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Sri Narasimha Industrial Training Centre,Krishna Gudurj Manda,prkpiti@gmail.com,9848836555,FITTER (NSQF) | MECHANIC DIESEL (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Vijaya Bharti Industrial Training Centre,Near K.C.P.Colony Vasant Nagar PO,vbitc.999@gmail.com,9553811128,INSTRUMENT MECHANIC (NSQF) | ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF) | FITTER (NSQF)
andhra pradesh,Randhir Pataramamapet Industrial Training Centre,Machiipatnam,ranadhiritc@gmail.com,7095715256,ELECTRONICS MECHANIC (NSQF)
andhra pradesh,A.V.R Memorial ITC,Pamarru Krishna,avrmiti@gmail.com,7207511161,ELECTRICIAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | FITTER (NSQF)
andhra pradesh,Sri Sai Industrial Training Centre,KOLLURU R.S,ssitcklr2314@gmail.com,6303335943,ELECTRICIAN (NSQF) | FITTER (NSQF)
andhra pradesh,"Sri Sai Venkateswara Industrial Training Centre, G","Gooty Road, ANANTAPUR.",ssviti.sudhakar@gmail.com,9440215494,DRAUGHTSMAN (CIVIL) (NSQF) | WELDER (NSQF) | WIREMAN (NSQF) | ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF) | FITTER (NSQF)
andhra pradesh,Sri Sarvodaya Industrial Training Centre,"C-1, Industrial Estate Bye-pass Road",newshiny@rocketmail.com,9440888846,FITTER (NSQF) | ELECTRICIAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF)
andhra pradesh,Sri Venkata Sai Private ITI,"TADPATRI,",svsiti.tdp@gmail.com,9490600123,FITTER (NSQF) | ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF)
andhra pradesh,Bharath Industrial Training Centre,"RAYADURG,",bharathitirdg@gmail.com,9440777299,ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF)
andhra pradesh,Warlu Industrial Training Centre,Ghantasala,dr.warluitc@yahoo.com,9985348397,FITTER (NSQF) | WELDER (NSQF) | ELECTRONICS MECHANIC (NSQF) | ELECTRICIAN (NSQF) | CARPENTER (NSQF)
andhra pradesh,Mahalakshmi Industrial Training Centre,Guntakal,mlitigtl@gmail.com,7780498936,ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF)
andhra pradesh,Mahalakshmi ITC,Anantapur,itimahalakshmi2220@gmail.com,9989376326,MECHANIC DIESEL (NSQF) | PLUMBER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Vijaya krishna ITC,Bapulapadu Hanumana Junction,vijayakrishnaitc@gmail.com,9885626849,ELECTRICIAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF)
andhra pradesh,Venkatadri Choudary ITC,"D.No.3-174, Tadigadapa",kvcitc@gmail.com,8897810099,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | ELECTRICIAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | FITTER (NSQF)
andhra pradesh,"Chandra Subha Private ITI,","Khojjillipet Machilipatnam,",chandrasubhaiti@gmail.com,9010108462,ELECTRICIAN (NSQF) | MECHANIC AUTO ELECTRICAL AND ELECTRONICS (NSQF)
andhra pradesh,"Sri Venkateswara Pvt. Industial Training Institute, Pattikonda",Pattikonda,svitcpkd@rediffmail.com,9346489346,ELECTRICIAN (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF) | MECHANIC DIESEL (NSQF)
andhra pradesh,Sri Venkateswara Industrial Training Centre,Konakondle Uravokonda Uravokonda,svitckkd@rediffmail.com,9849278194,MECHANIC DIESEL (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Sri Venkateswara Industrial Training Centre,Gooty Gooty Mandal,svitigty@gmail.com,9703563288,ELECTRICIAN (NSQF) | WIREMAN (NSQF)
andhra pradesh,"Sri Venkateswara Industrial Training Centre, Guntakal",Guntakal,SVITIGUNTAKAL@GMAIL.COM,9866619291,ELECTRICIAN (NSQF) | FITTER (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF)
andhra pradesh,"Sri Venkateswara Industrial Training Centre, Ongole",Venkateswara Colony Guntoor Bye pass road Ongole,ongolesvitc@yahoo.com,9849110119,ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF) | FITTER (NSQF)
andhra pradesh,"Sri Srinivasa Industrial Training Centre, Kandukur","Pamur Road ,KANDUUKURU.",vasupavan98@gmail.com,9502248508,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | MECHANIC DIESEL (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF) | WELDER (NSQF)
andhra pradesh,"Bandaru Rangaiah Yadav Memorial Private ITI, Racherla","Racherla (P&amp;amp; M),",brymitiracherla@gmail.com,7036205814,FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,"Sri Gowtham Private ITI, Tripuranthakam","D.No. 2-67, Tripuranthakam",srigowthamiiti@yahoo.com,9177552742,ELECTRICIAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF)
andhra pradesh,Platinum Vocational Training Centre,The Laprosy Mission Trust of india WALLICHERLA Che,vizianagaram@leprosymission.in,7702562018,ELECTRICIAN (NSQF) | WELDER (NSQF) | DRESS MAKING (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF)
andhra pradesh,Kripa Kamal Memo. Industrial Training Centre,Christian Pet Narsapur,wgkknsppiti@gmail.com,9849136405,WELDER (NSQF) | MECHANIC DIESEL (NSQF) | FITTER (NSQF) | CARPENTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,"Dharani Industrial Training Centre, Besthavaripeta","Sri Saibaba Temple Road,Bestavaripeta,Prakasam Dt",rayudu1777@yahoo.com,9948288293,FITTER (NSQF) | ELECTRICIAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF)
andhra pradesh,"Sri Lakshmi Vigneswara ITC, Yadavalli","Yadavalli (PO) Giddalur,",bathulaakshit36@gmail.com,8074917020,DRAUGHTSMAN (CIVIL) (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,"Sri Siva Narasimha ITC, Pamuru","Kanigiri Road, Pamuru,",ssnitcpamuru@gmail.com,9866752640,MECHANIC DIESEL (NSQF) | ELECTRICIAN (NSQF) | FITTER (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF)
andhra pradesh,"Sri Krishna ITC, Yerragondapalem","near Boyalapalle, Yerragondapalem",srikrishnaiti@gmail.com,9441667789,MECHANIC DIESEL (NSQF) | FITTER (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,"Sri Sai Baba ITC, Yerragondapalem",Yerragondapalem,ssbitcypalem@gmail.com,7330622987,ELECTRICIAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF)
andhra pradesh,"Sri Sai Industrial Training Centre, Podili",Govt. Jr. College Road Viswandhapuram,srisaiitc.podili@gmail.com,9989605161,FITTER (NSQF) | MECHANIC DIESEL (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,"Sri Vasavi Kanyaka Parmeshwari Industrial Training Centre, Cumbum","Makapur Road, Cumbum",SUMALATHAGURRAM82@GMAIL.COM,9912342034,DRAUGHTSMAN (CIVIL) (NSQF) | WELDER (NSQF) | ELECTRONICS MECHANIC (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,"Basavatarakam Industrial Training Centre, Kanigiri",Kanigiri,sbtmitckng@gmail.com,9951791536,FITTER (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,P.N.R.E.S Industrial Training Centre Kondapi,Kondepi,www.anilsravani6336@gmail.com,9398466695,ELECTRICIAN (NSQF) | FITTER (NSQF)
andhra pradesh,Sri Raghavendra Industrial Training Centre,Undi Road Narsimhapuram Bhimavaram,wgsrbvrmpiti@gmail.com,9440844990,ELECTRICIAN (NSQF) | WIREMAN (NSQF) | MECHANIC DIESEL (NSQF) | FITTER (NSQF) | ELECTRONICS MECHANIC (NSQF)
andhra pradesh,Srinivasa Industrial Training Centre,Kovvur,wgspiti@gmail.com,9581893999,ELECTRICIAN (NSQF)
andhra pradesh,Srinivasa Saila Private ITI (Old Name-Sri Lakkshmi Memorial Pvt. ITI),Penumantra,wgsspiti@gmail.com,9493474927,FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Nagarjuna ITC,"Sankarapuram, Nidadavole Mandal",wgnagndvlpiti@gmail.com,9704745959,FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Sri Nallajerla Rama Rao. Memorial Private Private ITI,"D.No. 1-21 Pentapadu, Pentapadu Mandal",wgsnrrmpiti@gmail.com,9494793411,FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Sri Venkateswara Industrial Training Centre,Sivadevuni chikkala,wgsvpiti@gmail.com,9392959297,ELECTRONICS MECHANIC (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Gowtham Industrial Training Centre,ATTILI Pippara Road,wggowtampiti@gmail.com,9441698322,FITTER (NSQF) | MECHANIC DIESEL (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Krishna Kumar Industrial Training Centre,Maruteru,wgkkmrtrpiti@yahoo.com,9704939898,MECHANIC DIESEL (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Jawaharlal Nehru Memorial Ex-Servicemen Industrial Training Centre,"H.No.9-11-4 Gowthaminagar, KOVVURU",jnmitikvr@yahoo.com,9494067851,ELECTRICIAN (NSQF) | ELECTRONICS MECHANIC (NSQF) | FITTER (NSQF)
andhra pradesh,Priyadarsini Industrial Training Centre,TANUKU,wgpdpiti@gmail.com,9676038344,FITTER (NSQF) | ELECTRICIAN (NSQF) | INSTRUMENT MECHANIC (NSQF)
andhra pradesh,Lalitha Parameswari Memorial Industrial Training Centre,Nallajerla,lpmitc@gmail.com,9652655369,ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF) | FITTER (NSQF)
andhra pradesh,Sri Rajiv Gandhi Memorial Industrial Training Centre,TADEPALLIGUDEM Pedatadepalli,wgsrgmpiti@gmail.com,8919066541,ELECTRICIAN (NSQF) | FITTER (NSQF)
andhra pradesh,SH. RAGHVENDRA Industrial Training Centre,AKIVEEDU,wgsrakvdpiti@gmail.com,9553611128,MECHANIC DIESEL (NSQF) | ELECTRICIAN (NSQF) | PLUMBER (NSQF) | SEWING TECHNOLOGY (NSQF) | FITTER (NSQF)
andhra pradesh,"Sankar Reddy Private ITI, Besthavaripeta","Salakalaveedu (vil), Ravipadu (po), Besthavaripeta (md)",karumanchikasim@gmail.com,7382320270,FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,"Sharda Private ITI, Giddalur",Giddalur,itcsharda@gmail.com,9440090006,FITTER (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,"K.G.R. ITC, Darsi","D.No.4-498, Podili Road",kgritcdarsi1832@yahoo.com,9885306573,ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF)
andhra pradesh,"Vemana Industrial Training Centre, Chinna Dornala","China Dornala, Dornala Mandal",dornala.csc.123@gmail.com,9640975497,FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,"K.G.R. Private ITI, Besthavaripeta","D.No. 1-19, Bestavaripeta,",yvenkateswarlu243@gmail.com,9000508159,DRAUGHTSMAN (CIVIL) (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,"Sri Krishna ITC, Darsi",Darsi,srikrishanitcdarsi@gmail.com,8897860667,ELECTRICIAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF)
andhra pradesh,"Universal ITC, Yerragondapalem",Yarragonda Palem,itiuniversal1830@yahoo.com,9177536054,ELECTRICIAN (NSQF)
andhra pradesh,"K.G.R. ITC, Cumbum","D.No-7-55, Kandulapuram Centre Cumbam",kgritccumbum@gmail.com,9949534332,ELECTRICIAN (NSQF)
andhra pradesh,"Tilak ITC, Chimakurthy",Chimakurthy,ititilak1835@yahoo.com,8333905092,ELECTRICIAN (NSQF)
andhra pradesh,Pragathi Private ITI,"S NO 34, Ardhnanapalemrevenue Balligattam Jn,",pragathiprivateiti@gmail.com,9440319293,SURVEYOR (NSQF) | SHEET METAL WORKER (NSQF) | FITTER (NSQF) | MECHANIC DIESEL (NSQF) | SURVEYOR (NSQF) | ELECTRICIAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF)
andhra pradesh,Behara Pvt ITI,"57th ward,Narava,Visakhapattnam",principal.behara328@gmail.com,9492524242,MECHANIC DIESEL (NSQF) | FITTER (NSQF) | SHEET METAL WORKER (NSQF) | WELDER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Narayana Pvt ITI,"Gudem Village,Srikakulam",narayanaraoreddi1968@gmail.com,9246631127,ELECTRICIAN (NSQF) | FITTER (NSQF)
andhra pradesh,Kalamurthy Pvt ITI,"No;4, NTR COLONY, POST: KUPPAM",mgmurthykpm@gmail.com,,HEALTH SANITARY INSPECTOR (NSQF)
andhra pradesh,Bhairavi Private ITI,"Haripuram Vill, Mandasa Mandal, Srikakulam Dt., An",bhairaviiti@gmail.com,9866647238,ELECTRICIAN (NSQF) | FITTER (NSQF) | EARLY CHILDHOOD EDUCATOR(NSQF)
andhra pradesh,Sri Narayana Private ITI,Marupalli Village Gajapathinagaam Mandalam Viziana,rammeraux@gmail.com,8886663000,ELECTRICIAN (NSQF) | FITTER (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF)
andhra pradesh,PREM KUMAR PRIVATE ITI,"PREM KUMAR PVT ITI, VISWANADHRAO PET, BOGOLE MAIN",giri.dvs99@gmail.com,9160100001,ELECTRICIAN (NSQF) | HEALTH SANITARY INSPECTOR (NSQF)
andhra pradesh,BEHARA PRIVATE ITI,"KOTYADA VILL, LAKKAVARAPUKOTA MANDAL VIZIANGARAM DIST",beharatrust@gmail.com,9640667777,DRAUGHTSMAN (CIVIL) (NSQF) | ELECTRICIAN (NSQF) | FITTER (NSQF) | FIRE TECHNOLOGY AND INDUSTRIAL SAFETY MANAGEMENT (NSQF)
andhra pradesh,GOWTHAMI PRIVATE ITI,"D.NO: 5-327, PATAVALA (V), TALAREVVU MANDALA, EAS",snveera@yahoo.co.in,9849792666,FIRE TECHNOLOGY AND INDUSTRIAL SAFETY MANAGEMENT (NSQF) | HEALTH SAFETY & ENVIRONMENT (NSQF)
andhra pradesh,Sri Sai Thirumala Private ITI,"Haripuram Vill/Post, Mandasa Mandal",srisaithirumala2018@gmail.com,9440131460,ELECTRICIAN (NSQF) | HEALTH SANITARY INSPECTOR (NSQF) | FITTER (NSQF)
andhra pradesh,SVJ Private ITI,"Govt. Hospital Road, Kaviti",svjedn@gmail.com,9948682689,ELECTRICIAN (NSQF) | HORTICULTURE (NSQF) | FITTER (NSQF)
andhra pradesh,SRI JYOTHI PVT.ITI,"Kalavapamula Village, Vuyyuru Mandal, Krishna Dist",srijyothiiti@gmail.com,9392909877,DRAUGHTSMAN (CIVIL) (NSQF) | ELECTRICIAN (NSQF) | FITTER (NSQF) | MECHANIC (REFRIGERATION AND AIR-CONDITIONING) (NSQF)
andhra pradesh,SRI RAMU MEMORIAL ITI,"Mangalapalem (village),kothavalasa (mandal), Vizia",uday9100gv@gmail.com,9246641363,FITTER (NSQF) | CARPENTER (NSQF) | ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF)
andhra pradesh,Dr. SAMUEL GEORGE Pvt. INDUSTRIAL TRAINING INSTITUTE,"GEORGE TOWN, DARIMADUGU VILLAGE, IDUPUR PANCHAYAT,",drsgiti@gmail.com,9618145288,PLUMBER (NSQF) | ELECTRICIAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | FITTER (NSQF)
andhra pradesh,Sri Vishnu Private ITI,"Opp. Govt. Jr. College, C.S. Naidu Estates Cheepurupalli Village & Post.",srivishnuiti@gmail.com,9348644288,FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Ramabhadra Gayatri Private ITI,Rama Bhadrapuram Vill./Post & Mandal.,rbgiti@gmail.com,6301387141,ELECTRICIAN (NSQF) | FITTER (NSQF)
andhra pradesh,Moksha Gundam Visweswarayya Private ITI,"Under Sarika Pydimaba Educational Society Anu Paradise, Narava (Vill & Post), Gantyada Mandalam,",mgwriti@gmail.com,9493312090,ELECTRICIAN (NSQF) | FITTER (NSQF)
andhra pradesh,Sri Suryanarayana Private ITI,"Sri Vijaya Sankar Welfare & Educational Society, Nimmala Palem(V), Kothavalasa (Machinist),",ssnitiktv@gmail.com,8885551150,FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Cprr Private Iti,kandulapuram,cprriti@gmail.com,6304357179,ELECTRICIAN (NSQF)
andhra pradesh,Shabari Sai Private I T I,VELDURTHY,sabarisaiiti@gmail.com,9701688216,ELECTRICIAN (NSQF)
andhra pradesh,DRS Private ITI,Kaluvoya Village & Mandal,drsitc2012@gmail.com,7780381367,FITTER (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,"Ambica Pvt.ITI., Kasibugga","Ambica Pvt.ITI., Kasibugga",ambicaprivateiti@gmail.com,9182746303,FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,"Sri Shiridisai Pvt.ITI, Tekkali","Sri Shiridisai Pvt.ITI, Tekkali",srishiridisaipvtiti@yahoo.com,8186830293,ELECTRICIAN (NSQF) | FITTER (NSQF)
andhra pradesh,Vijay ITC,"Garipeta Bus Stand, Dorathota,",srckishore@gmail.com,9618081983,FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Sri Venkateswara Private Iti,"Podili Road,darsi",svpvtiti1777@gmail.com,7995344538,ELECTRICIAN (NSQF)
andhra pradesh,SRI VENKATA SAI PRIVATE ITI,"Bellary Road, URAVAKONDA.",svsiti.ukd@gmail.com,9491373513,FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Vishwabharti Industrial Training Centre,Lakkavarapukota Kothavalsa,sankar.viswabharathi@gmail.com,9849167556,ELECTRICIAN (NSQF) | ATTENDANT OPERATOR (CHEMICAL PLANT) (NSQF) | WELDER (NSQF)
andhra pradesh,Sri Srinivasa Private ITI,"Modampally Proddatur , Kadapa",srisrinivasaiti.pdtr@gmail.com,9490633112,DRAUGHTSMAN (CIVIL) (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Sai Ratna ITC (Shifted),Narasana Peta,saikiranchitti@gmail.com,9703355789,ELECTRICIAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | FITTER (NSQF)
andhra pradesh,Sri Raja Venugopal Industrial Training Centre Narasannapeta,Srinivasa Nagar Layout Narasannapeta,principal.srvg@gmail.com,9885179753,FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,"laxmikanth ITC, Pendurthi, Distt. Visakhapatnam","laxmikanth ITC, Pendurthi Distt. Visakhapatnam, AP",lakshmikanthiti@gmail.com,9246641363,FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,St. Josephs Industrial Training Centre,Balagathope,stjosephitisrikakulam@yahoo.in,9581858358,FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Dr. Ambedkar Memorial I.T.C Butchanna Konerru Road,D.No 4-9-25 Butchanna Koneru Road,kolee.educhar@gmail.com,9492855680,FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Jawaharlal Nehru Memorial Ex-Servicemen Industrial Training Centre,Luthergirti Complex Rajamundry,jnmitc.rjy.in@gmail.com,8074337655,SEWING TECHNOLOGY (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF) | WIREMAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | FITTER (NSQF) | WELDER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Jaswanth Industrail Training Centre Korukonda,West Ganugdem Korukonda,itijaswanth@gmail.com,9052846999,FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Srinivasa Industrial Training Centre,Srinagar Near Rudrampet,srinivasaitc.in@gmail.com,9440948834,MECHANIC DIESEL (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF)
andhra pradesh,Sri Balaji IndustrialTraining Centre,Kamalapuram & Post,sribalajiitikmp@yahoo.com,9866843395,FITTER (NSQF) | MECHANIC DIESEL (NSQF) | WIREMAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Rajamma Memorial Pvt. Industial Training Institut,"Teachers Colony, Ballary Road, Alur",SudhakarPaul1985@yahoo.com,8978158549,MECHANIC DIESEL (NSQF) | ELECTRICIAN (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF)
andhra pradesh,Sri Devi Memorial Industrial Training Centre,"Duttaluru, Jamaladogu",rajesh.birru@gmail.com,9491421057,ELECTRICIAN (NSQF) | FITTER (NSQF)
andhra pradesh,Nagarjuna Industrial Training Centre,"K.P. Road, Proddatur",nagarjunaitcpdtr@gmail.com,9177348996,MECHANIC DIESEL (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Sri Chaitanya ITC,Devangula Street Bobbili,sankar254370@yahoo.com,9492591918,ELECTRICIAN (NSQF) | FITTER (NSQF)
andhra pradesh,Christ Dogga ITC,"George Town, Kottavalasa (mandal)",j555.777p@gmail.com,9989030927,ELECTRICIAN (NSQF) | FITTER (NSQF) | WELDER (NSQF)
andhra pradesh,Bhavani ITC,"Main Road, Kanchill",bhavaniiti.k@gmail.com,9440131460,FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Rahitya ITC,"H.NO.4-18 4, Mypadu Road Indukur Pet. S.P.S.R",rahityaitc123@gmail.com,9445726784,FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Sri Sai Venkateswara ITC,Taj Nager,chinna.nageswara@gmail.com,9676835651,DRAUGHTSMAN (CIVIL) (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Venkateswara Industrial Training Centre,Opp: Railway Station Ananthapur,ppl.svitc@gmail.com,9989349703,MECHANIC DIESEL (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,The Associated Technicians ITC,"D No.3-8-16, Arakala, Gedda Veedhi Near Railway Station Near Pydithallamma Temple",tatpvtiti@gmail.com,9989093844,FITTER (NSQF) | MECHANIC DIESEL (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,G. C. Rangareddy Memorial Industrial Training Centre,"D. No. 5/208, Tadipatri Road Maddanur",subbarao.tati@gmail.com,9963329221,FITTER (NSQF) | MECHANIC DIESEL (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,National Industrial Training Centre,"Kongareddy Palle Road Door No. 22-11, 32/6 SBI Col",nitcctr@gmail.com,9440096890,ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF) | FITTER (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF)
andhra pradesh,Sri Lakshmi Venkateswara ITC,"Banglore Road, Rayachoty(P.O)",slviti9111@gmail.com,9441432790,DRAUGHTSMAN (CIVIL) (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Sri Ram Industrial Training Centre,kottanandi Road,sriramitichittoor@gmail.com,9676331470,MECHANIC (MOTOR VEHICLE) (NSQF) | MECHANIC DIESEL (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF)
andhra pradesh,Sri Narasimha ITC,"Pallur, Vellore Road",snitcpallur@gmail.com,9486280925,ELECTRICIAN (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF)
